wind_speed_kts,wind_direction_deg,humidity_%,pressure_hPa,fog_density,visibility_km,hours_until_clear
10.08,39.01,20.18,951.4,5.21,5.77,5.53
44.59,197.93,52.84,1040.49,9.83,2.2,7.23
12.77,194.01,61.78,1027.49,5.61,0.84,7.83
0.99,311.43,90.34,1035.93,6.73,6.46,6.75
8.0,310.48,57.12,1028.09,4.28,4.31,5.54
7.2,100.65,63.76,1012.52,5.56,5.25,6.18
24.48,161.88,41.16,1014.11,1.02,4.48,2.84
49.39,239.86,90.42,981.71,1.8,3.96,4.02
18.54,274.3,21.28,999.68,8.15,3.74,6.82
43.91,32.15,48.65,1032.61,4.94,9.05,1.42
38.53,337.55,57.45,981.77,4.66,8.59,2.85
10.75,311.13,97.15,967.11,4.78,3.47,8.09
26.47,284.19,83.66,988.57,8.95,8.76,6.06
5.64,222.92,95.96,1021.5,8.36,2.39,9.75
45.05,9.17,80.1,950.41,6.44,3.89,6.85
42.07,38.78,67.78,988.24,3.95,6.54,3.49
38.79,302.82,56.59,952.75,3.53,5.52,4.27
30.56,291.11,55.24,1032.33,9.88,9.11,4.7
44.83,238.66,35.94,967.47,9.65,1.29,8.38
32.8,113.1,22.1,1034.42,4.12,5.83,2.49
16.09,287.21,43.97,968.22,3.23,0.24,7.32
3.1,333.3,57.14,1005.44,2.59,7.2,3.88
28.25,86.21,40.3,1001.49,0.71,8.39,0.73
14.0,9.89,46.97,993.68,3.74,1.81,6.55
21.59,239.66,69.26,975.76,2.16,4.71,4.78
28.44,55.46,35.62,954.08,5.17,5.09,5.27
7.83,201.45,22.96,957.7,3.46,4.17,5.53
47.13,35.57,60.23,986.11,5.39,1.26,6.45
39.56,8.37,76.62,984.6,6.3,0.58,8.06
28.3,277.77,33.86,1031.36,1.54,8.43,0.5
34.17,245.4,96.87,996.91,2.69,2.02,6.1
1.88,59.64,83.09,1001.01,6.35,8.33,5.98
27.99,337.6,40.12,1036.46,0.81,9.28,0.5
19.48,254.03,99.95,959.81,0.81,3.72,5.74
15.46,149.78,58.67,956.66,2.87,5.84,4.94
9.34,220.88,60.23,1029.47,4.1,3.31,5.95
28.95,212.19,67.26,1047.02,9.83,2.37,8.18
36.26,167.65,52.5,1004.02,7.6,3.9,6.28
33.4,297.27,65.23,954.62,1.81,4.06,4.59
4.82,358.25,55.89,1005.95,0.84,1.95,5.5
42.11,323.21,29.34,1017.99,4.73,2.41,4.49
31.63,216.9,57.69,1012.33,5.77,3.41,5.84
37.69,186.22,53.03,1022.07,5.09,8.04,2.6
42.69,178.01,70.54,1028.94,5.75,0.74,6.65
23.03,143.85,73.69,998.5,5.16,4.9,5.84
6.07,45.69,34.91,1026.46,3.62,4.66,4.61
12.02,263.31,75.89,1025.62,4.98,5.03,5.85
34.25,317.7,75.08,1002.53,0.17,9.48,0.5
35.21,276.2,79.58,1007.23,7.75,2.08,7.94
20.4,294.62,67.56,1046.0,4.34,8.51,2.82
47.75,266.78,42.19,1008.75,4.75,3.12,4.34
12.08,106.85,28.88,962.22,3.31,6.04,4.38
8.76,248.37,34.04,968.38,6.79,6.64,6.01
8.25,112.49,31.72,955.43,0.43,6.46,3.11
16.44,85.65,31.23,968.22,0.09,8.8,1.13
7.5,18.28,29.43,1028.28,0.64,0.61,4.91
15.72,252.93,77.35,995.84,5.27,1.65,8.03
6.12,194.85,39.51,956.76,4.19,8.56,4.22
39.2,261.37,49.81,950.75,7.04,8.71,4.27
6.35,340.37,48.76,1006.98,6.89,4.91,6.78
20.37,359.47,78.9,1011.87,5.09,6.37,5.12
29.23,82.18,47.96,1029.78,7.37,4.92,5.46
3.02,158.97,60.18,1013.18,2.24,6.69,3.91
41.17,358.79,96.38,1016.07,9.72,5.36,7.26
0.13,158.87,46.06,991.0,2.92,7.46,4.02
17.21,198.19,34.52,965.51,6.34,8.91,4.29
15.09,44.71,21.92,960.33,5.37,7.67,4.3
27.52,25.86,68.44,985.03,6.3,4.0,6.74
12.58,9.29,86.45,1016.94,9.47,5.16,8.4
43.11,195.09,70.68,1035.09,5.82,1.12,6.38
